proizvod,poreklo,datum,mesto_id,cena
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,27.03.2023,Zrenjanin-gazdinstvo,28.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,27.03.2023,Zrenjanin-pijaca,38.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,03.04.2023,Zrenjanin-silos,23.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,03.04.2023,Zrenjanin-gazdinstvo,27.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,03.04.2023,Zrenjanin-pijaca,37.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,10.04.2023,Zrenjanin-silos,23.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,10.04.2023,Zrenjanin-gazdinstvo,27.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,10.04.2023,Zrenjanin-pijaca,37.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,17.04.2023,Zrenjanin-silos,23.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,17.04.2023,Zrenjanin-gazdinstvo,27.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,17.04.2023,Zrenjanin-pijaca,37.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,24.04.2023,Zrenjanin-silos,24.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,24.04.2023,Zrenjanin-gazdinstvo,27.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,24.04.2023,Zrenjanin-pijaca,37.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,01.05.2023,Zrenjanin-silos,22.80
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,01.05.2023,Zrenjanin-gazdinstvo,27.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,01.05.2023,Zrenjanin-pijaca,35.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,08.05.2023,Zrenjanin-silos,22.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,08.05.2023,Zrenjanin-gazdinstvo,26.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,08.05.2023,Zrenjanin-pijaca,35.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,15.05.2023,Zrenjanin-silos,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,15.05.2023,Zrenjanin-gazdinstvo,25.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,15.05.2023,Zrenjanin-pijaca,35.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,22.05.2023,Zrenjanin-silos,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,22.05.2023,Zrenjanin-gazdinstvo,25.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,22.05.2023,Zrenjanin-pijaca,35.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,29.05.2023,Zrenjanin-silos,19.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,29.05.2023,Zrenjanin-gazdinstvo,26.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,29.05.2023,Zrenjanin-pijaca,35.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,05.06.2023,Zrenjanin-silos,18.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,05.06.2023,Zrenjanin-gazdinstvo,25.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,05.06.2023,Zrenjanin-pijaca,35.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,12.06.2023,Zrenjanin-silos,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,12.06.2023,Zrenjanin-gazdinstvo,27.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,12.06.2023,Zrenjanin-pijaca,37.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,19.06.2023,Zrenjanin-silos,19.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,19.06.2023,Zrenjanin-gazdinstvo,28.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,19.06.2023,Zrenjanin-pijaca,38.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,26.06.2023,Zrenjanin-silos,21.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,26.06.2023,Zrenjanin-gazdinstvo,28.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,26.06.2023,Zrenjanin-pijaca,37.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,03.07.2023,Zrenjanin-silos,21.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,03.07.2023,Zrenjanin-gazdinstvo,27.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,03.07.2023,Zrenjanin-pijaca,37.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,10.07.2023,Zrenjanin-silos,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,10.07.2023,Zrenjanin-gazdinstvo,27.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,10.07.2023,Zrenjanin-pijaca,37.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,17.07.2023,Zrenjanin-silos,21.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,17.07.2023,Zrenjanin-gazdinstvo,27.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,17.07.2023,Zrenjanin-pijaca,37.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,24.07.2023,Zrenjanin-silos,22.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,24.07.2023,Zrenjanin-gazdinstvo,28.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,24.07.2023,Zrenjanin-pijaca,38.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,31.07.2023,Zrenjanin-silos,22.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,31.07.2023,Zrenjanin-gazdinstvo,28.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,31.07.2023,Zrenjanin-pijaca,38.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,07.08.2023,Zrenjanin-silos,22.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,07.08.2023,Zrenjanin-gazdinstvo,28.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,07.08.2023,Zrenjanin-pijaca,38.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,14.08.2023,Zrenjanin-silos,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,14.08.2023,Zrenjanin-gazdinstvo,28.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,14.08.2023,Zrenjanin-pijaca,38.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,21.08.2023,Zrenjanin-silos,20.00
"Kukuruz (okrunjen, veštački sušen) p:džak 50kg",Domaće,21.08.2023,Zrenjanin-gazdinstvo,25.00
"Kukuruz (okrunjen, veštački sušen) p:džak 50kg",Domaće,21.08.2023,Zrenjanin-pijaca,37.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,28.08.2023,Zrenjanin-silos,19.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,28.08.2023,Zrenjanin-gazdinstvo,25.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,28.08.2023,Zrenjanin-pijaca,35.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,04.09.2023,Zrenjanin-silos,18.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,04.09.2023,Zrenjanin-gazdinstvo,25.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,04.09.2023,Zrenjanin-pijaca,35.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,11.09.2023,Zrenjanin-silos,18.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,11.09.2023,Zrenjanin-gazdinstvo,25.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,11.09.2023,Zrenjanin-pijaca,35.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,18.09.2023,Zrenjanin-silos,17.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,18.09.2023,Zrenjanin-gazdinstvo,23.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,18.09.2023,Zrenjanin-pijaca,33.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,25.09.2023,Zrenjanin-silos,16.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,25.09.2023,Zrenjanin-gazdinstvo,22.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,25.09.2023,Zrenjanin-pijaca,31.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,02.10.2023,Zrenjanin-silos,17.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,02.10.2023,Zrenjanin-gazdinstvo,22.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,02.10.2023,Zrenjanin-pijaca,31.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,09.10.2023,Zrenjanin-silos,17.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,09.10.2023,Zrenjanin-gazdinstvo,21.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,09.10.2023,Zrenjanin-pijaca,31.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,16.10.2023,Zrenjanin-silos,17.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,16.10.2023,Zrenjanin-gazdinstvo,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,16.10.2023,Zrenjanin-pijaca,31.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,23.10.2023,Zrenjanin-silos,16.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,23.10.2023,Zrenjanin-gazdinstvo,19.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,23.10.2023,Zrenjanin-pijaca,29.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,30.10.2023,Zrenjanin-silos,16.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,30.10.2023,Zrenjanin-gazdinstvo,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,30.10.2023,Zrenjanin-pijaca,29.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,06.11.2023,Zrenjanin-silos,16.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,06.11.2023,Zrenjanin-gazdinstvo,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,06.11.2023,Zrenjanin-pijaca,29.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,13.11.2023,Zrenjanin-silos,17.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,13.11.2023,Zrenjanin-gazdinstvo,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,13.11.2023,Zrenjanin-pijaca,28.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,20.11.2023,Zrenjanin-silos,17.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,20.11.2023,Zrenjanin-gazdinstvo,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,20.11.2023,Zrenjanin-pijaca,28.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,27.11.2023,Zrenjanin-silos,17.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,27.11.2023,Zrenjanin-gazdinstvo,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,27.11.2023,Zrenjanin-pijaca,28.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,04.12.2023,Zrenjanin-silos,17.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,04.12.2023,Zrenjanin-gazdinstvo,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,04.12.2023,Zrenjanin-pijaca,28.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,11.12.2023,Zrenjanin-silos,19.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,11.12.2023,Zrenjanin-gazdinstvo,22.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,11.12.2023,Zrenjanin-pijaca,30.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,18.12.2023,Zrenjanin-silos,18.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,18.12.2023,Zrenjanin-gazdinstvo,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,18.12.2023,Zrenjanin-pijaca,29.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,25.12.2023,Zrenjanin-silos,18.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,25.12.2023,Zrenjanin-gazdinstvo,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,25.12.2023,Zrenjanin-pijaca,29.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,01.01.2024,Zrenjanin-silos,17.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,01.01.2024,Zrenjanin-gazdinstvo,21.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,01.01.2024,Zrenjanin-pijaca,29.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,08.01.2024,Zrenjanin-silos,17.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,08.01.2024,Zrenjanin-gazdinstvo,23.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,08.01.2024,Zrenjanin-pijaca,30.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,15.01.2024,Zrenjanin-silos,17.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,15.01.2024,Zrenjanin-gazdinstvo,23.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,15.01.2024,Zrenjanin-pijaca,30.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,22.01.2024,Zrenjanin-silos,18.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,22.01.2024,Zrenjanin-gazdinstvo,22.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,22.01.2024,Zrenjanin-pijaca,30.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,29.01.2024,Zrenjanin-silos,18.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,29.01.2024,Zrenjanin-gazdinstvo,22.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,29.01.2024,Zrenjanin-pijaca,30.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,05.02.2024,Zrenjanin-silos,17.80
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,05.02.2024,Zrenjanin-gazdinstvo,22.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,05.02.2024,Zrenjanin-pijaca,29.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,12.02.2024,Zrenjanin-silos,17.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,12.02.2024,Zrenjanin-gazdinstvo,22.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,12.02.2024,Zrenjanin-pijaca,29.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,19.02.2024,Zrenjanin-silos,17.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,19.02.2024,Zrenjanin-gazdinstvo,21.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,19.02.2024,Zrenjanin-pijaca,29.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,26.02.2024,Zrenjanin-silos,17.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,26.02.2024,Zrenjanin-gazdinstvo,21.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,26.02.2024,Zrenjanin-pijaca,29.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,04.03.2024,Zrenjanin-silos,16.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,04.03.2024,Zrenjanin-gazdinstvo,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,04.03.2024,Zrenjanin-pijaca,27.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,11.03.2024,Zrenjanin-silos,16.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,11.03.2024,Zrenjanin-gazdinstvo,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,11.03.2024,Zrenjanin-pijaca,27.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,18.03.2024,Zrenjanin-silos,17.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,18.03.2024,Zrenjanin-gazdinstvo,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,18.03.2024,Zrenjanin-pijaca,27.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,25.03.2024,Zrenjanin-silos,17.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,25.03.2024,Zrenjanin-gazdinstvo,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,25.03.2024,Zrenjanin-pijaca,27.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,01.04.2024,Zrenjanin-silos,17.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,01.04.2024,Zrenjanin-gazdinstvo,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,01.04.2024,Zrenjanin-pijaca,27.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,08.04.2024,Zrenjanin-silos,17.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,08.04.2024,Zrenjanin-gazdinstvo,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,08.04.2024,Zrenjanin-pijaca,27.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,15.04.2024,Zrenjanin-silos,17.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,15.04.2024,Zrenjanin-gazdinstvo,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,15.04.2024,Zrenjanin-pijaca,27.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,22.04.2024,Zrenjanin-silos,18.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,22.04.2024,Zrenjanin-gazdinstvo,21.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,22.04.2024,Zrenjanin-pijaca,28.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,29.04.2024,Zrenjanin-silos,19.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,29.04.2024,Zrenjanin-gazdinstvo,22.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,29.04.2024,Zrenjanin-pijaca,28.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,06.05.2024,Zrenjanin-silos,19.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,06.05.2024,Zrenjanin-gazdinstvo,23.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,06.05.2024,Zrenjanin-pijaca,28.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,13.05.2024,Zrenjanin-silos,19.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,13.05.2024,Zrenjanin-gazdinstvo,24.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,13.05.2024,Zrenjanin-pijaca,29.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,20.05.2024,Zrenjanin-silos,20.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,20.05.2024,Zrenjanin-gazdinstvo,24.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,20.05.2024,Zrenjanin-pijaca,29.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,27.05.2024,Zrenjanin-silos,21.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,27.05.2024,Zrenjanin-gazdinstvo,24.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,27.05.2024,Zrenjanin-pijaca,29.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,03.06.2024,Zrenjanin-silos,20.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,03.06.2024,Zrenjanin-gazdinstvo,24.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,03.06.2024,Zrenjanin-pijaca,29.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,10.06.2024,Zrenjanin-silos,19.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,10.06.2024,Zrenjanin-gazdinstvo,23.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,10.06.2024,Zrenjanin-pijaca,29.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,17.06.2024,Zrenjanin-silos,19.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,17.06.2024,Zrenjanin-gazdinstvo,23.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,17.06.2024,Zrenjanin-pijaca,29.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,24.06.2024,Zrenjanin-silos,19.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,24.06.2024,Zrenjanin-gazdinstvo,23.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,24.06.2024,Zrenjanin-pijaca,28.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,01.07.2024,Zrenjanin-silos,18.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,01.07.2024,Zrenjanin-gazdinstvo,23.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,01.07.2024,Zrenjanin-pijaca,28.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,08.07.2024,Zrenjanin-silos,18.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,08.07.2024,Zrenjanin-gazdinstvo,23.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,08.07.2024,Zrenjanin-pijaca,27.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,15.07.2024,Zrenjanin-silos,19.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,15.07.2024,Zrenjanin-gazdinstvo,23.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,15.07.2024,Zrenjanin-pijaca,27.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,22.07.2024,Zrenjanin-silos,19.20
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,22.07.2024,Zrenjanin-gazdinstvo,23.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,22.07.2024,Zrenjanin-pijaca,27.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,29.07.2024,Zrenjanin-silos,19.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,29.07.2024,Zrenjanin-gazdinstvo,23.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,29.07.2024,Zrenjanin-pijaca,27.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,05.08.2024,Zrenjanin-silos,19.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,05.08.2024,Zrenjanin-gazdinstvo,23.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,05.08.2024,Zrenjanin-pijaca,27.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,12.08.2024,Zrenjanin-gazdinstvo,23.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,12.08.2024,Zrenjanin-pijaca,27.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,19.08.2024,Zrenjanin-silos,19.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,19.08.2024,Zrenjanin-gazdinstvo,23.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,19.08.2024,Zrenjanin-pijaca,27.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,26.08.2024,Zrenjanin-silos,19.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,26.08.2024,Zrenjanin-gazdinstvo,23.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,26.08.2024,Zrenjanin-pijaca,27.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,02.09.2024,Zrenjanin-silos,18.50
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,02.09.2024,Zrenjanin-gazdinstvo,23.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,02.09.2024,Zrenjanin-pijaca,28.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,09.09.2024,Zrenjanin-silos,19.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,09.09.2024,Zrenjanin-gazdinstvo,22.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,09.09.2024,Zrenjanin-pijaca,28.00
"Kukuruz (okrunjen, prirodno sušen) p:rinfuz",Domaće,16.09.2024,Zrenjanin-silos,19.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,16.09.2024,Zrenjanin-gazdinstvo,23.00
"Kukuruz (okrunjen, prirodno sušen) p:džak 50kg",Domaće,16.09.2024,Zrenjanin-pijaca,28.00
